央视频道,#genre#
延边卫视[1280*720],http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
云南卫视[1920*1080],http://221.213.69.82:9901/tsfile/live/0019_1.m3u8
云南卫视[768*576],http://111.61.236.247:9081/hls/32/index.m3u8
云南卫视[768*576],http://42.48.50.232:9002/tsfile/live/0119_1.m3u8
云南卫视[768*576],http://vod.hnqczh.cn:808/hls/38/index.m3u8
浙江卫视[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视[1920*1080],http://211.72.65.236:8571/http/61.67.128.137:8078/hls/41/80/zhejiang.m3u8
浙江卫视[768*576],http://111.61.236.247:9081/hls/25/index.m3u8
浙江卫视[1920*1080],http://42.48.50.232:9002/tsfile/live/0124_2.m3u8
浙江卫视[768*576],http://vod.hnqczh.cn:808/hls/22/index.m3u8
重庆卫视[1920*1080],http://221.0.78.198:1681/hls/10238/index.m3u8
重庆卫视[1920*1080],http://202.100.46.58:9901/tsfile/live/1029_1.m3u8
重庆卫视[1920*1080],http://123.129.70.178:9901/tsfile/live/0142_1.m3u8
重庆卫视[768*576],http://42.48.50.232:9002/tsfile/live/0142_1.m3u8
重庆卫视[1920*1080],http://61.136.172.236:9901/tsfile/live/0142_1.m3u8
东方卫视[1920*1080],http://113.140.86.162:8009/hls/31/index.m3u8
东方卫视[1920*1080],http://211.72.65.236:8572/http/61.67.128.137:8078/hls/41/80/east.m3u8
东方卫视[1920*1080],http://113.57.93.165:9900/tsfile/live/0107_1.m3u8
东方卫视[768*576],http://42.48.50.232:9002/tsfile/live/0107_2.m3u8
东方卫视[1920*1080],http://123.129.70.178:9901/tsfile/live/0107_1.m3u8
大湾区卫视[1920*1080],http://183.11.239.36:808/hls/132/index.m3u8
黑龙江卫视[768*576],http://223.241.247.214:9901/tsfile/live/0143_1.m3u8
黑龙江卫视[1920*1080],http://124.128.73.58:9901/tsfile/live/0143_1.m3u8
黑龙江卫视[1920*1080],http://119.36.148.115:59901/tsfile/live/0143_1.m3u8
黑龙江卫视[768*576],http://42.48.50.232:9002/tsfile/live/0138_1.m3u8
内蒙古卫视[768*576],http://111.61.236.247:9081/hls/48/index.m3u8
内蒙古卫视[785*576],http://61.136.67.238:50085/tsfile/live/0109_1.m3u8
内蒙古卫视[768*576],http://110.53.218.182:9902/tsfile/live/1007_1.m3u8
内蒙古卫视[768*576],http://183.3.134.56:9901/tsfile/live/0109_1.m3u8
电影频道,#genre#
CHC动作电影[1920*1080],http://218.76.32.193:9901/tsfile/live/1020_1.m3u8
CHC动作电影[1920*1080],http://183.94.146.109:2222/tsfile/live/1019_1.m3u8
CHC动作电影[1920*1080],http://60.255.240.247:8090/live/wqCHCdzdyH265_4000.m3u8
CHC动作电影[1920*1080],http://183.94.146.109:2222/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影[1920*1080],http://58.19.38.162:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院[1920*1080],http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
CHC家庭影院[1920*1080],http://183.94.146.109:2222/tsfile/live/1018_1.m3u8
CHC家庭影院[1920*1080],http://183.94.146.109:2222/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院[1920*1080],http://58.19.38.162:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CHC影迷电影[1920*1080],http://58.19.38.162:9901/tsfile/live/1038_1.m3u8
CHC电影[1920*1080],http://183.94.146.109:2222/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
XilamTV[640*360],https://xilam-animation-1-fr.samsung.wurl.tv/playlist.m3u8
九品芝麻官[1280*720],https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_bF_Bcc38a845b4b4994898062a76d3958bdc.mp4
安徽影视[1920*1080],http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽影视[1920*1080],http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
峨眉电影[1920*1080],http://wouu.net:9977/udp/239.93.0.252:5140
广州影视[1280*720],https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=2b09d952702fe2c67ddad695faa4c27c&txTime=191b5db5ed0
泰州三套影视娱乐[1920*1080],http://stream1.mytaizhou.net/ysyl/playlist.m3u8?_upt=2beeb6c61723336563
泰州三套影视娱乐[1920*1080],http://stream1.mytaizhou.net/ysyl/playlist.m3u8?_upt=16dfe82d1725409426
浙江影视[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?
浙江教科影视[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影视[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教科影院[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
湖北影视[1920*1080],http://58.48.37.158:1111/tsfile/live/1000_1.m3u8
湖北影视[1920*1080],http://59.173.243.210:9901/tsfile/live/1000_1.m3u8
湖北影视[1920*1080],http://58.48.37.158:1111/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影[1920*1080],http://222.241.154.37:9901/tsfile/live/23025_1.m3u8
湖南电影[1920*1080],http://218.77.81.186:9901/tsfile/live/1003_1.m3u8
湖南电影[1920*1080],http://222.243.221.54:9901/tsfile/live/1003_1.m3u8
琅琊榜[1920*1080],http://zby.xjqxz.top/lyb/live.m3u8
经典电影[720*576],http://222.218.158.99:8181/tsfile/live/1008_1.m3u8
优漫卡通[1047*576],http://42.48.50.232:9002/tsfile/live/1006_1.m3u8
优漫卡通[785*576],http://221.213.69.82:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
优漫卡通[1047*576],http://42.48.50.232:9002/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿[1920*1080],http://60.255.240.247:8090/live/kkkt_4000.m3u8
卡酷少儿[768*576],http://42.48.50.232:9002/tsfile/live/0124_1.m3u8
卡酷少儿[768*576],http://110.53.218.182:9902/tsfile/live/0124_1.m3u8
金鹰卡通[1920*1080],http://vod.hnqczh.cn:808/hls/6/index.m3u8
金鹰卡通[768*576],http://119.36.148.115:59901/tsfile/live/1011_1.m3u8
金鹰卡通[1920*1080],http://218.76.32.193:9901/tsfile/live/1009_1.m3u8
浙江少儿[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿[1920*1080],https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?
哈哈炫动[785*576],http://221.213.69.82:9901/tsfile/live/1005_1.m3u8
哈哈炫动[785*576],http://60.12.183.46:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
卡酷动画[768*576],http://61.138.128.226:19901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
龙华卡通[1280*720],http://litv.zapi.us.kg/?id=litv-longturn01
BesTV青春动漫[1920*1080],http://wouu.net:9977/udp/239.93.0.146:5140
中华小当家[1280*720],http://61.221.215.25:8800/hls/40/index.m3u8
内蒙古少儿[1920*1080],https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
四川妇女儿童[1920*1080],http://wouu.net:9977/udp/239.93.0.219:5140
山东少儿[1920*1080],http://123.129.70.178:9901/tsfile/live/1004_1.m3u8
甘肃少儿[960*540],https://hls.gstv.com.cn/49048r/922k96.m3u8
福建少儿[1920*1080],http://117.27.190.42:9998/tsfile/live/23290_1.m3u8
广东卫视[1920*1080],http://60.255.240.247:8090/live/gdwsH265_4000.m3u8
广东卫视[1920*1080],http://61.136.172.236:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视[1920*1080],http://116.128.242.83:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江[1920*1080],http://27.41.246.172:9003//hls/48/index.m3u8
广东珠江[1920*1080],http://183.11.239.36:808/hls/83/index.m3u8
康巴卫视[720*576],http://60.255.240.247:8090/live/kbwsH264_2000.m3u8
厦门卫视[785*576],http://221.213.69.82:9901/tsfile/live/0112_1.m3u8
厦门卫视[785*576],http://117.27.190.42:9998/tsfile/live/23282_1.m3u8
深圳卫视[1920*1080],http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视[1920*1080],http://123.166.61.70:8003/hls/57/index.m3u8
天津卫视[1920*1080],http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古蒙语卫视[1920*1080],https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
广东体育[1920*1080],http://27.41.245.129:9003//hls/43/index.m3u8
广东体育[1024*576],http://183.3.134.56:9901/tsfile/live/0142_1.m3u8
金鹰纪实[1920*1080],http://119.36.148.115:59901/tsfile/live/1010_1.m3u8
金鹰纪实[1920*1080],http://117.27.190.42:9998/tsfile/live/23278_1.m3u8
金鹰纪实[1920*1080],http://116.128.242.83:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实[1920*1080],http://220.249.114.102:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
万源新闻综合[1920*1080],http://live.wanyuannews.com:80/wytv/hd/live.m3u8
万源新闻综合[1920*1080],http://live.wanyuannews.com/wytv/hd/live.m3u8
万源新闻综合[1920*1080],http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
上海教育[1920*1080],http://61.173.144.157:9901/tsfile/live/1007_1.m3u8
中国蓝新闻[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
中国蓝新闻[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
中国蓝新闻[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8?
义乌新闻综合[960*540],https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
之江纪录[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
之江记录[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?
乌兰察布新闻综合[1920*1080],https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=cf5f71d0000862b18f5813607b3dfd5b&txTime=771E8800
内蒙古农牧[1920*1080],https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古文体娱乐[1920*1080],https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙古经济生活[1920*1080],https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙古综合[1920*1080],https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙古蒙语文化[1920*1080],https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
包头新闻综合[1920*1080],https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
南京信息[1920*1080],https://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南宁新闻综合[1280*720],https://hls.nntv.cn/nnlive/XWZH_24.m3u8
呼和浩特新闻综合[1920*1080],https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
四川乡村[1920*1080],http://wouu.net:9977/udp/239.93.0.52:5140
四川文化旅游[1920*1080],http://wouu.net:9977/udp/239.93.1.102:5140
四川新闻[1920*1080],http://wouu.net:9977/udp/239.93.0.47:5140
四川科教[1920*1080],http://wouu.net:9977/udp/239.93.42.44:5140
四川经济[1920*1080],http://wouu.net:9977/udp/239.93.1.101:5140
夹江新闻综合[1920*1080],http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8
如东一套新闻综合[1280*720],http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
姜堰新闻综合[1280*720],https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8
安徽经济生活[1920*1080],http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽经济生活[1920*1080],http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8?zanhd
安徽综艺体育[1920*1080],http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽综艺体育[1920*1080],http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd
山东体育[1920*1080],http://221.0.78.198:1681/hls/10224/index.m3u8
山东体育[1920*1080],http://123.129.70.178:9901/tsfile/live/1003_1.m3u8
山东体育[785*576],http://123.129.70.178:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育[1920*1080],http://124.128.73.58:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东农科[1920*1080],http://221.0.78.198:1681/hls/10223/index.m3u8
山东新闻[1920*1080],http://123.129.70.178:9901/tsfile/live/1000_1.m3u8
山东新闻[1920*1080],http://60.210.100.54:352/tsfile/live/1002_1.m3u8
山东生活[785*576],http://123.129.70.178:9901/tsfile/live/1002_1.m3u8
山东综艺[1920*1080],http://221.0.78.198:1681/hls/10220/index.m3u8
山东齐鲁[1920*1080],http://221.0.78.198:1681/hls/10225/index.m3u8
山东齐鲁[1920*1080],http://123.129.70.178:9901/tsfile/live/0019_1.m3u8
山东齐鲁[1920*1080],http://60.210.100.54:352/tsfile/live/1001_1.m3u8
山东齐鲁[1920*1080],http://124.128.73.58:9901/tsfile/live/1000_1.m3u8
巴彦淖尔新闻综合[1920*1080],https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
广东新闻[1024*576],http://mom.coms.hk:9901/tsfile/live/1008_1.m3u8
广东新闻[1024*576],http://121.33.239.242:9901/tsfile/live/1008_1.m3u8
广东新闻[1024*576],http://183.3.134.56:9901/tsfile/live/1005_1.m3u8
广东新闻[1920*1080],http://222.218.158.99:8181/tsfile/live/1007_1.m3u8
广东新闻[1920*1080],http://183.11.239.36:808/hls/5/index.m3u8
广东民生[1024*576],http://121.33.239.242:9901/tsfile/live/1003_1.m3u8
广东民生[1920*1080],http://183.11.239.36:808/hls/18/index.m3u8
广东民生[1920*1080],http://222.218.158.99:8181/tsfile/live/1002_1.m3u8
广西新闻[1920*1080],http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
新疆奎屯汉语综合[1920*1080],http://218.84.12.186:8001/hls/main/playlist.m3u8
江宁电视台综合[1920*1080],https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
江津新闻综合[800*600],http://222.179.155.21:1935/ch1.m3u8
沛县新闻综合[1280*720],http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
沭阳综合[1920*1080],http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
泗洪新闻综合[768*576],http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8
泗阳综合[1920*1080],http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳资讯[1920*1080],http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
泰州一套新闻综合[1920*1080],http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=74a89bb81723336551
泰州一套新闻综合[1920*1080],http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=2f3c2e461725409415
浙江教育[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?
浙江数码时代[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江新闻[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻[1280*720],http://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江新闻[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻[1280*720],http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
浙江新闻[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
浙江民生[1280*720],http://ali-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
浙江民生[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江民生休闲[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?
浙江生活[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江生活[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江生活[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?
浙江经济生活[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江[1280*720],http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8
浙江钱江[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
涟水电视台综合[1920*1080],http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
湖北公共[1920*1080],http://119.36.148.115:59901/tsfile/live/1007_1.m3u8
湖北垄上[1920*1080],http://119.36.148.115:59901/tsfile/live/1006_1.m3u8
湖北经视[1920*1080],http://113.57.93.165:9900/tsfile/live/1017_1.m3u8
湖北经视[1920*1080],http://119.36.148.115:59901/tsfile/live/1004_1.m3u8
湖北经视[1920*1080],http://119.36.148.115:59901/tsfile/live/1004_1.m3u8?key=txiptv
湖北经视[1920*1080],http://59.173.243.210:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
湖北综合[1920*1080],http://119.36.148.115:59901/tsfile/live/1005_1.m3u8
湖南公共[1920*1080],http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐[1920*1080],http://222.241.154.37:9901/tsfile/live/23023_1.m3u8
湖南娱乐[1920*1080],http://vod.hnqczh.cn:808/hls/7/index.m3u8
湖南娱乐[1920*1080],http://218.77.81.186:9901/tsfile/live/1002_1.m3u8
湖南娱乐[1920*1080],http://222.243.221.54:9901/tsfile/live/1002_1.m3u8
湖南娱乐[1920*1080],http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
湖南教育[1920*1080],http://222.241.154.37:9901/tsfile/live/23027_1.m3u8?key=txiptv&playlive=1&authid=0
湖南教育台[1920*1080],http://222.241.154.37:9901/tsfile/live/23027_1.m3u8
湖南爱晚[1920*1080],http://222.241.154.37:9901/tsfile/live/23022_1.m3u8
湖南爱晚[1920*1080],http://222.241.154.37:9901/tsfile/live/23022_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧[1920*1080],http://222.241.154.37:9901/tsfile/live/23026_1.m3u8
湖南电视剧[1920*1080],http://vod.hnqczh.cn:808/hls/4/index.m3u8
湖南电视剧[1920*1080],http://218.76.32.193:9901/tsfile/live/1013_1.m3u8
湖南电视剧[1920*1080],http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视[1920*1080],http://222.241.154.37:9901/tsfile/live/23020_1.m3u8
湖南经视[1920*1080],http://vod.hnqczh.cn:808/hls/2/index.m3u8
湖南经视[1047*576],http://110.53.218.182:9902/tsfile/live/1004_1.m3u8
湖南经视[1920*1080],http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市[1920*1080],http://222.241.154.37:9901/tsfile/live/23021_1.m3u8
湖南都市[1920*1080],http://218.77.81.186:9901/tsfile/live/1007_1.m3u8
湖南都市[1920*1080],http://vod.hnqczh.cn:808/hls/3/index.m3u8
湖南都市[1047*576],http://110.53.218.182:9902/tsfile/live/0127_1.m3u8
湖南都市[1920*1080],http://218.76.32.193:9901/tsfile/live/1012_1.m3u8
湖南金鹰纪实[1920*1080],http://vod.hnqczh.cn:808/hls/8/index.m3u8
璧山综合[1920*1080],http://222.179.42.129:8181/hls1.m3u8?zzhongqd
生活时尚[1920*1080],http://221.0.78.198:1681/hls/10275/index.m3u8
睢宁三农[1280*720],http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8
睢宁生活教育[1280*720],http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8
睢宁综合[1280*720],http://suining-tv-hls.cm.jstv.com:80/suining-tv/suiningzh.m3u8
睢宁资讯[1280*720],http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8
赣榆新闻综合[720*576],http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8
赤峰新闻综合[1920*1080],https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
鄂尔多斯新闻综合[1920*1080],https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
钱江都市[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
钱江都市[1920*1080],https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?
镇江二套社会民生[1920*1080],http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
镇江二套社会民生[1920*1080],http://cm-wshls.homecdn.com/live/2aa16.m3u8
镇江新闻综合[1920*1080],http://cm-wshls.homecdn.com/live/2aa50.m3u8
长宁综合[1920*1080],http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
长沙新闻综合[1920*1080],https://liveplay-srs.voc.com.cn/hls/tv/203_10cdf5.m3u8
靖江新闻综合[1280*720],http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd
高邮一套新闻综合[1920*1080],http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8
黎城综合[1920*1080],http://111.53.96.67:8081/live/1/index.m3u8
奎屯汉语[1920*1080],http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
延边1[1280*720],http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
五星体育[1920*1080],http://61.173.144.157:9901/tsfile/live/1010_1.m3u8
广东体育[1920*1080],http://27.41.246.172:9003//hls/750/index.m3u8
快乐垂钓[1920*1080],http://58.19.38.162:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育[1920*1080],http://123.129.70.178:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
公视戏剧[1920*1080],http://litv.zapi.us.kg/?id=4gtv-4gtv042
三立戏剧[1280*720],http://61.221.215.25:8800/hls/41/index.m3u8

